KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:16 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,24-25/T1-124572,-,199780144873689,2025-03-01,12:00:44 PM,12:28:24 PM,12:53:25 PM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,-,
KTC Navtara,24-25/T1-124573,-,199780359324877,2025-03-01,12:02:44 PM,12:12:59 PM,12:53:32 PM,SWIGGY,NA,-,185.00,55.50,129.50,140.00,10.00,0.25,0.25,60.90,68.60,0,0,0,0.00,0.00,0,0,0,0,0,0,0,140.00,0,-,
KTC Navtara,24-25/T1-124575,-,199781001604827,2025-03-01,12:14:45 PM,12:36:58 PM,12:53:39 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
KTC Navtara,24-25/T1-124578,-,199781484205992,2025-03-01,12:21:49 PM,12:45:29 PM,01:15:40 PM,SWIGGY,NA,-,288.00,59.99,228.00,238.50,10.00,0.25,0.25,46.71,181.30,0,0,0,0.00,0.50,0,0,0,0,0,0,0,239.00,0,-,
KTC Navtara,24-25/T1-124582,-,199782452883625,2025-03-01,12:38:49 PM,12:52:22 PM,01:15:45 PM,SWIGGY,NA,-,556.00,100.00,456.00,466.50,10.00,0.25,0.25,0,456.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,467.00,0,-,
KTC Navtara,24-25/T1-124583,-,199783100673921,2025-03-01,12:49:49 PM,01:08:43 PM,01:18:10 PM,SWIGGY,NA,-,248.00,0.00,248.00,258.50,10.00,0.25,0.25,0,248.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,259.00,0,-,
KTC Navtara,24-25/T1-124585,-,199783538490569,2025-03-01,12:56:52 PM,01:29:12 PM,01:42:13 PM,SWIGGY,NA,-,658.00,100.00,558.00,568.50,10.00,0.25,0.25,0,558.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,569.00,0,-,
KTC Navtara,24-25/T1-124586,-,199783661559986,2025-03-01,12:58:52 PM,01:23:06 PM,01:31:17 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
KTC Navtara,24-25/T1-124592,-,199785307585329,2025-03-01,01:26:53 PM,01:35:17 PM,01:42:18 PM,SWIGGY,NA,-,358.00,75.00,283.00,293.50,10.00,0.25,0.25,0,283.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,294.00,0,-,
KTC Navtara,24-25/T1-124594,-,199786333853261,2025-03-01,01:43:53 PM,01:51:30 PM,02:17:31 PM,SWIGGY,NA,-,118.00,0.00,118.00,128.50,10.00,0.25,0.25,0,118.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,129.00,0,-,
KTC Navtara,24-25/T1-124595,-,199786327816042,2025-03-01,01:45:25 PM,01:58:56 PM,02:23:17 PM,SWIGGY,NA,-,246.00,59.99,186.00,196.50,10.00,0.25,0.25,0,186.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,197.00,0,-,
KTC Navtara,24-25/T1-124596,-,199786527696690,2025-03-01,01:45:54 PM,01:57:54 PM,02:17:39 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
KTC Navtara,24-25/T1-124597,-,199786758700490,2025-03-01,01:49:54 PM,01:58:04 PM,02:17:45 PM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,-,
