Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:36 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,PhonePe -Offline,Total Tip,Offer Code,
Margao Navtara,24-25/T1-157858,-,200333114989511,2025-03-07,09:35:38 PM,09:47:11 PM,11:01:15 PM,SWIGGY,NA,-,576.00,100.00,476.00,486.50,10.00,0.25,0.25,0,476.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,487.00,0,0,-,
Margao Navtara,24-25/T1-157861,-,200334464006602,2025-03-07,09:58:39 PM,10:06:07 PM,11:01:18 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,0,-,
Margao Navtara,24-25/T1-157862,-,200334522625969,2025-03-07,09:59:39 PM,10:11:33 PM,11:01:21 PM,SWIGGY,NA,-,328.00,59.99,268.00,278.50,10.00,0.25,0.25,0,268.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,279.00,0,0,-,
Margao Navtara,24-25/T1-157867,-,200336188569370,2025-03-07,10:27:34 PM,10:45:13 PM,11:01:24 PM,SWIGGY,NA,-,448.00,59.99,388.00,398.50,10.00,0.25,0.25,0,388.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,399.00,0,0,-,
Margao Navtara,24-25/T1-157875,-,200368053709645,2025-03-08,07:18:13 AM,07:43:28 AM,07:48:35 AM,SWIGGY,NA,-,294.00,60.00,234.00,244.50,10.00,0.25,0.25,0,234.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,245.00,0,0,-,
Margao Navtara,24-25/T1-157877,-,200368276170237,2025-03-08,07:22:15 AM,07:31:22 AM,07:48:38 AM,SWIGGY,NA,-,156.00,0.00,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,0,-,
Margao Navtara,24-25/T1-157878,-,200368503636329,2025-03-08,07:26:13 AM,07:31:44 AM,08:11:11 AM,SWIGGY,NA,-,158.00,0.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-157880,-,200369535426795,2025-03-08,07:43:13 AM,07:54:50 AM,08:11:15 AM,SWIGGY,NA,-,186.00,55.80,130.20,140.70,10.00,0.25,0.25,60.90,69.30,0,0,0,0.00,0.30,0,0,0,0,0,0,0,141.00,0,0,-,
Margao Navtara,24-25/T1-157881,-,200369621540539,2025-03-08,07:44:13 AM,07:52:57 AM,08:11:19 AM,SWIGGY,NA,-,245.00,60.00,185.00,195.50,10.00,0.25,0.25,0,185.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,196.00,0,0,-,
Margao Navtara,24-25/T1-157883,-,200369746263641,2025-03-08,07:47:13 AM,07:57:53 AM,08:11:23 AM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,0,-,
Margao Navtara,24-25/T1-157889,-,200370611028939,2025-03-08,08:01:13 AM,08:09:30 AM,08:22:43 AM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-157891,-,200370798125778,2025-03-08,08:04:13 AM,08:25:57 AM,08:57:56 AM,SWIGGY,NA,-,247.00,0.00,247.00,257.50,10.00,0.25,0.25,0,247.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,258.00,0,0,-,
Margao Navtara,24-25/T1-157892,-,200371072595754,2025-03-08,08:08:14 AM,08:24:23 AM,08:47:09 AM,SWIGGY,NA,-,642.00,100.00,542.00,553.73,10.00,0.25,0.25,0,542.01,0.61,0.61,0,0.00,0.27,0,0,0,0,0,0,0,554.00,0,0,-,
Margao Navtara,24-25/T1-157894,-,200371445440572,2025-03-08,08:15:14 AM,08:35:10 AM,08:51:15 AM,SWIGGY,NA,-,227.00,59.99,167.00,178.57,10.00,0.25,0.25,0,167.01,0.54,0.54,0,0.00,0.43,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-157895,-,200371479191545,2025-03-08,08:16:14 AM,08:37:32 AM,09:12:59 AM,SWIGGY,NA,-,1189.00,148.63,1040.38,1052.14,10.00,0.25,0.25,0,1040.35,0.64,0.64,0,0.00,-0.14,0,0,0,0,0,0,0,1052.00,0,0,-,
Margao Navtara,24-25/T1-157897,-,200372006753616,2025-03-08,08:24:15 AM,08:37:23 AM,09:13:04 AM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-157899,-,200373171700063,2025-03-08,08:43:15 AM,08:55:10 AM,09:13:08 AM,SWIGGY,NA,-,276.00,59.99,216.01,226.51,10.00,0.25,0.25,0,216.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,227.00,0,0,-,
Margao Navtara,24-25/T1-157901,-,200373312945344,2025-03-08,08:45:15 AM,08:55:25 AM,09:13:13 AM,SWIGGY,NA,-,315.00,75.00,240.00,250.50,10.00,0.25,0.25,0,240.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,251.00,0,0,-,
Margao Navtara,24-25/T1-157904,-,200373413312626,2025-03-08,08:47:15 AM,09:04:11 AM,09:27:34 AM,SWIGGY,NA,-,138.00,0.00,138.00,148.50,10.00,0.25,0.25,0,138.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-157908,-,200373727216791,2025-03-08,08:52:15 AM,09:10:39 AM,09:51:58 AM,SWIGGY,NA,-,553.00,99.98,453.02,463.52,10.00,0.25,0.25,0,453.02,0,0,0,0.00,0.48,0,0,0,0,0,0,0,464.00,0,0,-,
Margao Navtara,24-25/T1-157912,-,200373960511498,2025-03-08,08:57:15 AM,09:02:13 AM,09:13:22 AM,SWIGGY,NA,-,258.00,60.00,198.00,218.40,10.00,0.25,0.25,0,198.00,4.95,4.95,0,0.00,-0.40,0,0,0,0,0,0,0,218.00,0,0,-,
Margao Navtara,24-25/T1-157913,-,200374124543135,2025-03-08,08:59:15 AM,09:10:54 AM,09:27:39 AM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,0,137.90,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-157914,-,200374143562765,2025-03-08,09:01:15 AM,09:24:28 AM,09:52:05 AM,SWIGGY,NA,-,206.00,59.99,146.01,156.51,10.00,0.25,0.25,0,146.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,0,-,
Margao Navtara,24-25/T1-157915,-,200374304383854,2025-03-08,09:02:15 AM,09:24:42 AM,09:52:13 AM,SWIGGY,NA,-,227.00,59.99,167.00,177.50,10.00,0.25,0.25,28.69,138.31,0,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,0,-,
Margao Navtara,24-25/T1-157917,-,200374673966728,2025-03-08,09:08:15 AM,09:18:53 AM,10:05:47 AM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,0,-,
Margao Navtara,24-25/T1-157920,-,200374901750722,2025-03-08,09:12:17 AM,09:28:14 AM,10:05:55 AM,SWIGGY,NA,-,207.00,59.99,147.00,157.50,10.00,0.25,0.25,69.60,77.41,0,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-157921,-,200374947209716,2025-03-08,09:13:15 AM,09:30:07 AM,10:06:04 AM,SWIGGY,NA,-,387.00,75.00,312.00,322.50,10.00,0.25,0.25,312.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,323.00,0,0,-,
Margao Navtara,24-25/T1-157922,-,200374901465609,2025-03-08,09:13:16 AM,09:29:44 AM,10:06:36 AM,SWIGGY,NA,-,348.00,75.00,273.00,283.50,10.00,0.25,0.25,0,273.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,284.00,0,0,-,
Margao Navtara,24-25/T1-157925,-,200375451656093,2025-03-08,09:22:15 AM,09:31:28 AM,10:20:43 AM,SWIGGY,NA,-,206.00,59.99,146.01,156.51,10.00,0.25,0.25,0,146.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,157.00,0,0,-,
Margao Navtara,24-25/T1-157928,-,200376228222969,2025-03-08,09:34:15 AM,09:46:10 AM,10:20:47 AM,SWIGGY,NA,-,345.00,0.00,345.00,355.50,10.00,0.25,0.25,0,345.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,356.00,0,0,-,
Margao Navtara,24-25/T1-157931,-,200377148706807,2025-03-08,09:50:16 AM,09:56:28 AM,10:52:34 AM,SWIGGY,NA,-,236.00,60.00,176.00,186.50,10.00,0.25,0.25,0,176.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,187.00,0,0,-,
Margao Navtara,24-25/T1-157932,-,200377377297496,2025-03-08,09:53:16 AM,10:00:04 AM,10:52:42 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-157943,-,200379859760157,2025-03-08,10:35:17 AM,11:00:25 AM,11:36:57 AM,SWIGGY,NA,-,207.00,59.99,147.01,157.51,10.00,0.25,0.25,0,147.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,158.00,0,0,-,
Margao Navtara,24-25/T1-157945,-,200380437293547,2025-03-08,10:44:17 AM,10:55:50 AM,11:37:04 AM,SWIGGY,NA,-,99.00,0.00,99.00,109.50,10.00,0.25,0.25,0,99.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,110.00,0,0,-,
Margao Navtara,24-25/T1-157946,-,200380915199678,2025-03-08,10:52:17 AM,11:05:24 AM,11:44:46 AM,SWIGGY,NA,-,218.00,59.99,158.00,173.19,10.00,0.25,0.25,0,158.01,2.34,2.34,0,0.00,-0.19,0,0,0,0,0,0,0,173.00,0,0,-,
Margao Navtara,24-25/T1-157948,-,200381182311189,2025-03-08,10:57:17 AM,11:13:47 AM,11:58:14 AM,SWIGGY,NA,-,490.00,75.00,415.00,425.50,10.00,0.25,0.25,0,415.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,426.00,0,0,-,
Margao Navtara,24-25/T1-157949,-,200381688856499,2025-03-08,11:05:17 AM,11:20:05 AM,12:06:23 PM,SWIGGY,NA,-,266.00,0.00,266.00,277.95,10.00,0.25,0.25,0,266.00,0.72,0.72,0,0.00,0.05,0,0,0,0,0,0,0,278.00,0,0,-,
Margao Navtara,24-25/T1-157951,-,200382938428988,2025-03-08,11:26:21 AM,11:44:30 AM,12:37:13 PM,SWIGGY,NA,-,205.00,59.99,145.01,158.59,10.00,0.25,0.25,0,145.00,1.54,1.54,0,0.00,0.41,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-157957,-,200384459413461,2025-03-08,11:52:21 AM,12:06:50 PM,12:45:38 PM,SWIGGY,NA,-,196.00,58.80,137.20,147.70,10.00,0.25,0.25,0,137.20,0,0,0,0.00,0.30,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-157959,-,200385107845983,2025-03-08,12:02:22 PM,12:26:06 PM,01:00:30 PM,SWIGGY,NA,-,516.00,100.00,416.00,426.50,10.00,0.25,0.25,416.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,427.00,0,0,-,
Margao Navtara,24-25/T1-157964,-,200385740888196,2025-03-08,12:14:22 PM,12:33:02 PM,01:18:29 PM,SWIGGY,NA,-,677.00,100.00,577.00,587.50,10.00,0.25,0.25,0,577.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,588.00,0,0,-,
Margao Navtara,24-25/T1-157973,-,200387976237592,2025-03-08,12:50:25 PM,01:10:47 PM,01:42:03 PM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-157977,-,200389347228334,2025-03-08,01:13:31 PM,01:34:25 PM,01:56:27 PM,SWIGGY,NA,-,437.00,75.00,362.00,372.50,10.00,0.25,0.25,0,362.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,373.00,0,0,-,
Margao Navtara,24-25/T1-157978,-,200389434351573,2025-03-08,01:14:28 PM,01:29:09 PM,01:48:05 PM,SWIGGY,NA,-,278.00,60.00,218.00,228.50,10.00,0.25,0.25,0,218.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,229.00,0,0,-,
Margao Navtara,24-25/T1-157986,-,200390863114607,2025-03-08,01:38:29 PM,01:57:38 PM,02:12:45 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-157989,-,200391178649229,2025-03-08,01:44:31 PM,02:01:41 PM,02:13:01 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-157992,-,200392102364489,2025-03-08,01:58:33 PM,02:23:10 PM,02:54:44 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-157993,-,200392057866041,2025-03-08,01:59:33 PM,02:11:55 PM,02:54:58 PM,SWIGGY,NA,-,179.00,0.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-157996,-,200393331080391,2025-03-08,02:19:32 PM,02:39:42 PM,02:55:05 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-158001,-,200394271322636,2025-03-08,02:35:32 PM,02:44:10 PM,02:59:30 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-158002,-,200395199363214,2025-03-08,02:57:34 PM,03:07:02 PM,03:49:00 PM,SWIGGY,NA,-,318.00,59.99,258.00,268.50,10.00,0.25,0.25,72.21,185.80,0,0,0,0.00,0.50,0,0,0,0,0,0,0,269.00,0,0,-,
Margao Navtara,24-25/T1-158008,-,200396714260271,2025-03-08,03:16:35 PM,03:28:22 PM,03:51:05 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-158012,-,200400468914333,2025-03-08,04:18:17 PM,04:32:34 PM,05:32:07 PM,SWIGGY,NA,-,185.00,55.50,129.50,140.00,10.00,0.25,0.25,60.90,68.60,0,0,0,0.00,0.00,0,0,0,0,0,0,0,140.00,0,0,-,
Margao Navtara,24-25/T1-158022,-,200405538699629,2025-03-08,05:42:56 PM,05:55:54 PM,06:06:29 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-158029,-,200406768133016,2025-03-08,06:03:57 PM,06:17:02 PM,06:28:58 PM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,0,177.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,0,-,
Margao Navtara,24-25/T1-158030,-,200407086904935,2025-03-08,06:08:57 PM,06:17:13 PM,06:26:57 PM,SWIGGY,NA,-,119.00,0.00,119.00,129.50,10.00,0.25,0.25,0,119.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,130.00,0,0,-,
Margao Navtara,24-25/T1-158034,-,200409156447344,2025-03-08,06:42:57 PM,07:04:44 PM,07:46:54 PM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-158039,-,200410581596406,2025-03-08,07:06:58 PM,07:17:30 PM,07:47:00 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-158041,-,200411758748174,2025-03-08,07:26:05 PM,07:54:52 PM,08:21:04 PM,SWIGGY,NA,-,645.00,100.00,545.00,555.50,10.00,0.25,0.25,0,545.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,556.00,0,0,-,
Margao Navtara,24-25/T1-158042,-,200412570112161,2025-03-08,07:39:44 PM,07:46:00 PM,08:21:08 PM,SWIGGY,NA,-,309.00,60.00,249.00,259.50,10.00,0.25,0.25,0,249.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,260.00,0,0,-,
Margao Navtara,24-25/T1-158052,-,200414206574658,2025-03-08,08:07:13 PM,08:17:04 PM,08:29:34 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-158053,-,200414309162460,2025-03-08,08:09:43 PM,08:21:18 PM,08:29:45 PM,SWIGGY,NA,-,646.00,0.00,646.00,656.50,10.00,0.25,0.25,0,646.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,657.00,0,0,-,
Margao Navtara,24-25/T1-158056,-,200414737202571,2025-03-08,08:16:44 PM,08:23:34 PM,09:02:02 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-158059,-,200415146728396,2025-03-08,08:23:13 PM,08:34:03 PM,09:02:10 PM,SWIGGY,NA,-,625.00,100.00,525.00,535.50,10.00,0.25,0.25,0,525.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,536.00,0,0,-,
Margao Navtara,24-25/T1-158060,-,200415464473060,2025-03-08,08:28:13 PM,08:41:05 PM,09:15:13 PM,SWIGGY,NA,-,297.00,0.00,297.00,307.50,10.00,0.25,0.25,0,297.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,308.00,0,0,-,
Margao Navtara,24-25/T1-158061,-,200415798977898,2025-03-08,08:34:14 PM,08:42:19 PM,09:02:17 PM,SWIGGY,NA,-,437.00,75.00,362.00,372.50,10.00,0.25,0.25,0,362.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,373.00,0,0,-,
Margao Navtara,24-25/T1-158063,-,200416035496441,2025-03-08,08:37:43 PM,08:53:40 PM,09:15:21 PM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,0,-,
Margao Navtara,24-25/T1-158064,-,200416224970290,2025-03-08,08:40:43 PM,08:49:36 PM,09:15:31 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-158071,-,200417249292791,2025-03-08,08:58:15 PM,09:03:16 PM,09:15:35 PM,SWIGGY,NA,-,139.00,0.00,139.00,149.50,10.00,0.25,0.25,0,139.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,150.00,0,0,-,
Margao Navtara,24-25/T1-158072,-,200417393186626,2025-03-08,09:01:15 PM,09:14:29 PM,10:40:56 PM,SWIGGY,NA,-,279.00,60.00,219.00,229.50,10.00,0.25,0.25,0,219.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,230.00,0,0,-,
Margao Navtara,24-25/T1-158073,-,200417422374614,2025-03-08,09:01:16 PM,09:14:59 PM,10:42:20 PM,SWIGGY,NA,-,98.00,0.00,98.00,108.50,10.00,0.25,0.25,0,98.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,109.00,0,0,-,
Margao Navtara,24-25/T1-158075,-,200418040198228,2025-03-08,09:11:15 PM,09:26:53 PM,10:42:25 PM,SWIGGY,NA,-,849.00,106.13,742.88,753.38,10.00,0.25,0.25,0,435.74,0,0,307.12,0.00,-0.38,0,0,0,0,0,0,0,753.00,0,0,-,
Margao Navtara,24-25/T1-158076,-,200418140556579,2025-03-08,09:12:43 PM,09:30:01 PM,10:42:31 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-158078,-,200418682896852,2025-03-08,09:21:46 PM,09:45:14 PM,10:42:36 PM,SWIGGY,NA,-,478.00,100.00,378.00,388.50,10.00,0.25,0.25,0,378.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,389.00,0,0,-,
Margao Navtara,24-25/T1-158085,-,200419563585686,2025-03-08,09:36:45 PM,10:06:07 PM,10:43:16 PM,SWIGGY,NA,-,743.00,99.99,643.01,653.51,10.00,0.25,0.25,0,474.25,0,0,168.76,0.00,0.49,0,0,0,0,0,0,0,654.00,0,0,-,
Margao Navtara,24-25/T1-158088,-,200420161029420,2025-03-08,09:46:22 PM,10:06:17 PM,10:57:09 PM,SWIGGY,NA,-,625.00,100.00,525.00,535.50,10.00,0.25,0.25,0,525.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,536.00,0,0,-,
Margao Navtara,24-25/T1-158090,-,200420221591858,2025-03-08,09:47:22 PM,10:09:24 PM,10:56:04 PM,SWIGGY,NA,-,926.00,115.75,810.25,820.75,10.00,0.25,0.25,0,810.27,0,0,0,0.00,0.25,0,0,0,0,0,0,0,821.00,0,0,-,
Margao Navtara,24-25/T1-158091,-,200420471016801,2025-03-08,09:51:28 PM,10:07:16 PM,10:56:09 PM,SWIGGY,NA,-,278.00,0.00,278.00,288.50,10.00,0.25,0.25,0,278.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,289.00,0,0,-,
Margao Navtara,24-25/T1-158092,-,200421977761909,2025-03-08,10:17:27 PM,10:37:00 PM,10:56:13 PM,SWIGGY,NA,-,267.00,60.00,207.00,217.50,10.00,0.25,0.25,207.00,0,0,0,0,0.00,0.50,0,0,0,0,0,0,0,218.00,0,0,-,
Margao Navtara,24-25/T1-158095,-,200422648527206,2025-03-08,10:28:27 PM,10:40:36 PM,10:56:19 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-158102,-,200454691536130,2025-03-09,07:22:16 AM,07:49:39 AM,08:07:58 AM,SWIGGY,NA,-,652.00,99.98,552.01,567.98,10.00,0.25,0.25,0,552.02,2.73,2.73,0,0.00,0.02,0,0,0,0,0,0,0,568.00,0,0,-,
Margao Navtara,24-25/T1-158103,-,200454686445969,2025-03-09,07:22:18 AM,07:46:50 AM,08:08:01 AM,SWIGGY,NA,-,304.00,74.98,229.01,240.60,10.00,0.25,0.25,21.85,207.17,0.55,0.55,0,0.00,0.40,0,0,0,0,0,0,0,241.00,0,0,-,
Margao Navtara,24-25/T1-158105,-,200454988393682,2025-03-09,07:27:17 AM,07:42:31 AM,08:08:05 AM,SWIGGY,NA,-,138.00,0.00,138.00,148.50,10.00,0.25,0.25,0,138.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-158106,-,200455082344827,2025-03-09,07:29:17 AM,07:48:30 AM,08:08:09 AM,SWIGGY,NA,-,258.00,0.00,258.00,281.40,10.00,0.25,0.25,0,258.00,6.45,6.45,0,0.00,-0.40,0,0,0,0,0,0,0,281.00,0,0,-,
Margao Navtara,24-25/T1-158108,-,200455145893461,2025-03-09,07:30:18 AM,07:54:36 AM,08:08:13 AM,SWIGGY,NA,-,225.00,59.99,165.00,176.56,10.00,0.25,0.25,0,165.01,0.53,0.53,0,0.00,0.44,0,0,0,0,0,0,0,177.00,0,0,-,
Margao Navtara,24-25/T1-158110,-,200455535700771,2025-03-09,07:36:17 AM,07:54:05 AM,09:00:39 AM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-158118,-,200456806270965,2025-03-09,07:57:17 AM,08:13:43 AM,09:00:43 AM,SWIGGY,NA,-,196.00,58.80,137.20,148.72,10.00,0.25,0.25,0,137.20,0.51,0.51,0,0.00,0.28,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-158121,-,200457307483548,2025-03-09,08:05:18 AM,08:17:50 AM,09:00:53 AM,SWIGGY,NA,-,691.00,99.98,591.01,602.75,10.00,0.25,0.25,0,591.01,0.62,0.62,0,0.00,0.25,0,0,0,0,0,0,0,603.00,0,0,-,
Margao Navtara,24-25/T1-158122,-,200457356763107,2025-03-09,08:06:18 AM,08:11:15 AM,09:18:48 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-158123,-,200457350352318,2025-03-09,08:07:18 AM,08:13:58 AM,09:18:53 AM,SWIGGY,NA,-,215.00,59.99,155.01,167.60,10.00,0.25,0.25,0,155.02,1.04,1.04,0,0.00,0.40,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-158130,-,200458437967045,2025-03-09,08:24:18 AM,08:48:14 AM,09:18:57 AM,SWIGGY,NA,-,499.00,0.00,499.00,515.30,10.00,0.25,0.25,147.00,352.00,2.90,2.90,0,0.00,-0.30,0,0,0,0,0,0,0,515.00,0,0,-,
Margao Navtara,24-25/T1-158132,-,200458911690724,2025-03-09,08:32:18 AM,08:42:49 AM,09:19:01 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
