Baga Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:04 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Baga Navtara,24-25/T1-155350,-,201750605485753,2025-03-24,07:20:14 AM,07:38:34 AM,08:51:47 AM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,0,177.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
Baga Navtara,24-25/T1-155351,-,201750679882824,2025-03-24,07:22:14 AM,07:55:28 AM,08:51:52 AM,SWIGGY,NA,-,694.00,0.00,694.00,704.50,10.00,0.25,0.25,0,694.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,705.00,0,-,
Baga Navtara,24-25/T1-155352,-,201750806375313,2025-03-24,07:24:14 AM,07:51:36 AM,10:12:42 AM,SWIGGY,NA,-,1045.00,0.00,1045.00,1055.50,10.00,0.25,0.25,490.00,555.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,1056.00,0,-,
Baga Navtara,24-25/T1-155354,-,201751753162139,2025-03-24,07:40:14 AM,07:55:52 AM,10:12:47 AM,SWIGGY,NA,-,276.00,62.49,213.50,224.00,10.00,0.25,0.25,0,213.51,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,224.00,0,-,
Baga Navtara,24-25/T1-155355,-,201751805383839,2025-03-24,07:41:14 AM,07:56:52 AM,10:33:59 AM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Baga Navtara,24-25/T1-155356,-,201752073603031,2025-03-24,07:45:14 AM,08:00:44 AM,10:37:07 AM,SWIGGY,NA,-,452.00,99.98,352.01,364.03,10.00,0.25,0.25,137.85,214.17,0.76,0.76,0,0.00,-0.03,0,0,0,0,0,0,0,364.00,0,-,
Baga Navtara,24-25/T1-155365,-,201757439118118,2025-03-24,09:14:20 AM,09:46:43 AM,10:37:22 AM,SWIGGY,NA,-,724.00,99.98,624.01,634.51,10.00,0.25,0.25,256.84,367.17,0,0,0,0.00,0.49,0,0,0,0,0,0,0,635.00,0,-,
Baga Navtara,24-25/T1-155369,-,201759957774071,2025-03-24,09:56:24 AM,10:16:57 AM,10:38:03 AM,SWIGGY,NA,-,256.00,62.50,193.50,204.00,10.00,0.25,0.25,0,193.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,204.00,0,-,
Baga Navtara,24-25/T1-155372,-,201760388071182,2025-03-24,10:03:24 AM,10:30:16 AM,10:38:09 AM,SWIGGY,NA,-,297.00,62.49,234.51,245.01,10.00,0.25,0.25,0,234.51,0,0,0,0.00,-0.01,0,0,0,0,0,0,0,245.00,0,-,
Baga Navtara,24-25/T1-155374,-,201760916608388,2025-03-24,10:12:24 AM,10:35:41 AM,12:04:38 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Baga Navtara,24-25/T1-155377,-,201761680178477,2025-03-24,10:25:24 AM,10:53:24 AM,12:30:03 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
Baga Navtara,24-25/T1-155379,-,201762093094870,2025-03-24,10:32:24 AM,10:49:05 AM,12:30:55 PM,SWIGGY,NA,-,178.00,0.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,-,
Baga Navtara,24-25/T1-155380,-,201762881734030,2025-03-24,10:45:26 AM,11:17:29 AM,12:31:03 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
Baga Navtara,24-25/T1-155385,-,201764962142747,2025-03-24,11:19:27 AM,11:39:23 AM,12:33:38 PM,SWIGGY,NA,-,406.00,0.00,406.00,416.50,10.00,0.25,0.25,0,406.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,417.00,0,-,
Baga Navtara,24-25/T1-155386,-,201765065301107,2025-03-24,11:21:27 AM,11:55:34 AM,12:33:46 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,27.30,111.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,-,
Baga Navtara,24-25/T1-155390,-,201766581976511,2025-03-24,11:46:27 AM,12:14:42 PM,12:33:53 PM,SWIGGY,NA,-,276.00,62.49,213.50,230.89,10.00,0.25,0.25,0,213.51,3.44,3.44,0,0.00,0.11,0,0,0,0,0,0,0,231.00,0,-,
Baga Navtara,24-25/T1-155391,-,201766578562132,2025-03-24,11:47:27 AM,12:29:14 PM,12:33:59 PM,SWIGGY,NA,-,747.00,93.38,653.63,664.13,10.00,0.25,0.25,0,653.62,0,0,0,0.00,-0.13,0,0,0,0,0,0,0,664.00,0,-,
Baga Navtara,24-25/T1-155392,-,201766642820142,2025-03-24,11:48:28 AM,12:04:44 PM,01:10:08 PM,SWIGGY,NA,-,298.00,62.49,235.50,246.00,10.00,0.25,0.25,109.85,125.66,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,246.00,0,-,
Baga Navtara,24-25/T1-155395,-,201767540650168,2025-03-24,12:02:28 PM,12:21:28 PM,01:42:24 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
Baga Navtara,24-25/T1-155396,-,201767604445792,2025-03-24,12:03:28 PM,12:14:59 PM,01:42:43 PM,SWIGGY,NA,-,216.00,59.99,156.01,166.51,10.00,0.25,0.25,0,156.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,167.00,0,-,
Baga Navtara,24-25/T1-155398,-,201767764502705,2025-03-24,12:06:29 PM,12:25:03 PM,01:42:59 PM,SWIGGY,NA,-,239.00,0.00,239.00,249.50,10.00,0.25,0.25,0,239.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,250.00,0,-,
Baga Navtara,24-25/T1-155401,-,201768945752892,2025-03-24,12:26:28 PM,12:58:05 PM,02:12:25 PM,SWIGGY,NA,-,298.00,0.00,298.00,308.50,10.00,0.25,0.25,0,298.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,309.00,0,-,
