Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.01.01--2025.01.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 11:52:00 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Margao Navtara,25-26/T1-148580,-,196845622850419,2025-01-26,12:50:54 PM,01:10:15 PM,01:32:29 PM,SWIGGY,NA,-,516.00,100.00,416.00,426.50,10.00,0.25,0.25,46.76,369.25,0,0,0,0.00,0.50,0,0,0,0,0,0,0,427.00,0,-,
Margao Navtara,25-26/T1-148581,-,196845674591248,2025-01-26,12:51:53 PM,01:12:41 PM,01:32:32 PM,SWIGGY,NA,-,218.00,59.99,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Margao Navtara,25-26/T1-148583,-,196845777280647,2025-01-26,12:53:53 PM,01:22:24 PM,01:32:36 PM,SWIGGY,NA,-,387.00,75.00,312.00,322.50,10.00,0.25,0.25,62.88,249.12,0,0,0,0.00,0.50,0,0,0,0,0,0,0,323.00,0,-,
Margao Navtara,25-26/T1-148587,-,196846206613132,2025-01-26,01:00:54 PM,01:33:00 PM,01:36:30 PM,SWIGGY,NA,-,736.00,100.00,636.00,646.50,10.00,0.25,0.25,0,636.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,647.00,0,-,
Margao Navtara,25-26/T1-148590,-,196847265190833,2025-01-26,01:18:11 PM,01:29:55 PM,01:32:40 PM,SWIGGY,NA,-,278.00,0.00,278.00,288.50,10.00,0.25,0.25,0,278.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,289.00,0,-,
Margao Navtara,25-26/T1-148595,-,196848840376565,2025-01-26,01:44:12 PM,01:59:16 PM,02:03:44 PM,SWIGGY,NA,-,158.00,12.00,146.00,156.50,10.00,0.25,0.25,0,146.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,-,
Margao Navtara,25-26/T1-148596,-,196849087959431,2025-01-26,01:49:12 PM,02:16:21 PM,02:18:58 PM,SWIGGY,NA,-,268.00,59.99,208.00,218.50,10.00,0.25,0.25,0,208.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,219.00,0,-,
Margao Navtara,25-26/T1-148598,-,196849253054838,2025-01-26,01:51:12 PM,02:05:19 PM,02:19:02 PM,SWIGGY,NA,-,794.00,101.99,692.01,702.51,10.00,0.25,0.25,112.43,579.58,0,0,0,0.00,0.49,0,0,0,0,0,0,0,703.00,0,-,
Margao Navtara,25-26/T1-148602,-,196849786463276,2025-01-26,02:00:12 PM,02:10:23 PM,02:19:06 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Margao Navtara,25-26/T1-148605,-,196850794804711,2025-01-26,02:17:12 PM,02:32:57 PM,02:47:11 PM,SWIGGY,NA,-,179.00,53.70,125.30,135.80,10.00,0.25,0.25,0,125.30,0,0,0,0.00,0.20,0,0,0,0,0,0,0,136.00,0,-,
