KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:42:56 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,25-26/T1-120311,-,197433395510087,2025-02-02,08:07:07 AM,08:33:44 AM,08:42:06 AM,SWIGGY,NA,-,461.00,124.40,336.60,352.39,10.00,0.25,0.25,0,336.60,2.65,2.65,0.00,-0.39,0,0,0,0,0,0,0,352.00,0,-,
KTC Navtara,25-26/T1-120312,-,197433373130180,2025-02-02,08:07:08 AM,08:17:52 AM,08:42:11 AM,SWIGGY,NA,-,276.00,74.70,201.30,211.80,10.00,0.25,0.25,0,201.30,0,0,0.00,0.20,0,0,0,0,0,0,0,212.00,0,-,
KTC Navtara,25-26/T1-120317,-,197434744326735,2025-02-02,08:30:07 AM,08:38:28 AM,08:52:18 AM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,25-26/T1-120320,-,197435908880607,2025-02-02,08:49:07 AM,08:56:32 AM,09:21:53 AM,SWIGGY,NA,-,363.00,93.70,269.30,280.88,10.00,0.25,0.25,0,269.29,0.54,0.54,0.00,0.12,0,0,0,0,0,0,0,281.00,0,-,
KTC Navtara,25-26/T1-120321,-,197436126359289,2025-02-02,08:53:07 AM,08:58:06 AM,09:21:57 AM,SWIGGY,NA,-,226.00,65.10,160.90,171.40,10.00,0.25,0.25,0,160.90,0,0,0.00,-0.40,0,0,0,0,0,0,0,171.00,0,-,
KTC Navtara,25-26/T1-120327,-,197438010080987,2025-02-02,09:24:09 AM,09:44:19 AM,09:53:13 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,-,
KTC Navtara,25-26/T1-120330,-,197438453467529,2025-02-02,09:32:09 AM,09:56:14 AM,09:58:37 AM,SWIGGY,NA,-,548.00,87.50,460.50,471.00,10.00,0.25,0.25,327.73,132.77,0,0,0.00,-0.00,0,0,0,0,0,0,0,471.00,0,-,
KTC Navtara,25-26/T1-120332,-,197438703486117,2025-02-02,09:36:10 AM,09:52:03 AM,10:13:13 AM,SWIGGY,NA,-,385.00,90.00,295.00,305.50,10.00,0.25,0.25,0,295.01,0,0,0.00,0.50,0,0,0,0,0,0,0,306.00,0,-,
KTC Navtara,25-26/T1-120333,-,197439161225873,2025-02-02,09:43:11 AM,09:54:58 AM,10:13:18 AM,SWIGGY,NA,-,207.00,60.00,147.00,157.50,10.00,0.25,0.25,0,147.00,0,0,0.00,0.50,0,0,0,0,0,0,0,158.00,0,-,
KTC Navtara,25-26/T1-120338,-,197440047675603,2025-02-02,09:58:12 AM,10:14:39 AM,10:33:26 AM,SWIGGY,NA,-,196.00,48.00,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
