Khorlim Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.04.01--2025.04.30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-12 11:58:05 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Khorlim Navtara,25-26/T1-690,-,203339031413063,2025-04-11,04:35:13 PM,05:04:31 PM,05:33:14 PM,SWIGGY,NA,-,415.00,59.99,355.01,366.75,10.00,0.25,0.25,0,355.01,0.62,0.62,0,0.00,0.25,0,0,0,0,0,0,0,367.00,0,-,
Khorlim Navtara,25-26/T1-691,-,203339319635799,2025-04-11,04:39:11 PM,04:59:09 PM,05:34:26 PM,SWIGGY,NA,-,308.00,59.99,248.00,258.50,10.00,0.25,0.25,0,248.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,259.00,0,-,
Khorlim Navtara,25-26/T1-692,-,203339796882119,2025-04-11,04:47:15 PM,05:23:48 PM,05:34:43 PM,SWIGGY,NA,-,348.00,0.00,348.00,358.50,10.00,0.25,0.25,0,348.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,359.00,0,-,
Khorlim Navtara,25-26/T1-697,-,203341388931524,2025-04-11,05:14:13 PM,05:34:34 PM,05:44:28 PM,SWIGGY,NA,-,645.00,87.50,557.50,568.00,10.00,0.25,0.25,557.50,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,568.00,0,-,
Khorlim Navtara,25-26/T1-698,-,203341767022208,2025-04-11,05:20:13 PM,05:36:47 PM,05:44:34 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,-,
Khorlim Navtara,25-26/T1-699,-,203342222535986,2025-04-11,05:27:13 PM,05:44:12 PM,05:56:14 PM,SWIGGY,NA,-,237.00,60.00,177.00,187.50,10.00,0.25,0.25,0,177.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,-,
Khorlim Navtara,25-26/T1-700,-,203343071143936,2025-04-11,05:42:13 PM,06:11:15 PM,06:15:17 PM,SWIGGY,NA,-,159.00,0.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
Khorlim Navtara,25-26/T1-703,-,203343428738929,2025-04-11,05:48:13 PM,06:11:39 PM,06:15:23 PM,SWIGGY,NA,-,216.00,60.00,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,-,
Khorlim Navtara,25-26/T1-704,-,203343794432564,2025-04-11,05:54:13 PM,06:11:31 PM,06:15:28 PM,SWIGGY,NA,-,206.00,59.99,146.00,156.50,10.00,0.25,0.25,0,146.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,-,
Khorlim Navtara,25-26/T1-705,-,203344222473853,2025-04-11,06:01:14 PM,06:11:47 PM,06:25:05 PM,SWIGGY,NA,-,206.00,59.99,146.00,156.50,10.00,0.25,0.25,0,146.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,-,
